country,year,gdpPercap,continent,lifeExp,pop
"Hong Kong, China",1948,4630,Asia,61.2,1890000
"Hong Kong, China",1949,4700,Asia,62.1,1970000
"Hong Kong, China",1950,4240,Asia,62.4,2060000
"Hong Kong, China",1951,4420,Asia,62.9,2150000
"Hong Kong, China",1952,4580,Asia,63.4,2250000
"Hong Kong, China",1953,4740,Asia,64,2360000
"Hong Kong, China",1954,4920,Asia,64.5,2470000
"Hong Kong, China",1955,5120,Asia,65.1,2590000
"Hong Kong, China",1956,5320,Asia,65.7,2710000
"Hong Kong, China",1957,5520,Asia,66.3,2830000
"Hong Kong, China",1958,5700,Asia,66.9,2940000
"Hong Kong, China",1959,5850,Asia,67.5,3050000
"Hong Kong, China",1960,5920,Asia,68,3140000
"Hong Kong, China",1961,6600,Asia,68.5,3230000
"Hong Kong, China",1962,7260,Asia,69,3310000
"Hong Kong, China",1963,7560,Asia,69.5,3390000
"Hong Kong, China",1964,8380,Asia,70,3470000
"Hong Kong, China",1965,8350,Asia,70.4,3550000
"Hong Kong, China",1966,8390,Asia,70.8,3620000
"Hong Kong, China",1967,8610,Asia,71.2,3700000
"Hong Kong, China",1968,9510,Asia,71.5,3780000
"Hong Kong, China",1969,10300,Asia,71.9,3850000
"Hong Kong, China",1970,10800,Asia,72.3,3910000
"Hong Kong, China",1971,11700,Asia,72.6,3970000
"Hong Kong, China",1972,12900,Asia,72.9,4040000
"Hong Kong, China",1973,12800,Asia,73.2,4110000
"Hong Kong, China",1974,12500,Asia,73.5,4210000
"Hong Kong, China",1975,14000,Asia,73.8,4330000
"Hong Kong, China",1976,15100,Asia,74.1,4460000
"Hong Kong, China",1977,15800,Asia,74.3,4610000
"Hong Kong, China",1978,17100,Asia,74.6,4750000
"Hong Kong, China",1979,18300,Asia,74.9,4870000
"Hong Kong, China",1980,19500,Asia,75.2,4970000
"Hong Kong, China",1981,19700,Asia,75.5,5060000
"Hong Kong, China",1982,20500,Asia,75.8,5130000
"Hong Kong, China",1983,22200,Asia,76,5210000
"Hong Kong, China",1984,21900,Asia,76.3,5290000
"Hong Kong, China",1985,23900,Asia,76.5,5370000
"Hong Kong, China",1986,26500,Asia,76.8,5460000
"Hong Kong, China",1987,28100,Asia,77,5560000
"Hong Kong, China",1988,28300,Asia,77.3,5650000
"Hong Kong, China",1989,28800,Asia,77.5,5730000
"Hong Kong, China",1990,30200,Asia,77.8,5800000
"Hong Kong, China",1991,31800,Asia,78,5860000
"Hong Kong, China",1992,33200,Asia,78.3,5930000
"Hong Kong, China",1993,34400,Asia,78.5,6.00E+06
"Hong Kong, China",1994,34500,Asia,78.7,6080000
"Hong Kong, China",1995,34500,Asia,79,6190000
"Hong Kong, China",1996,35900,Asia,79.3,6300000
"Hong Kong, China",1997,33500,Asia,79.6,6420000
"Hong Kong, China",1998,34000,Asia,80,6520000
"Hong Kong, China",1999,36300,Asia,80.4,6610000
"Hong Kong, China",2000,36300,Asia,80.7,6660000
"Hong Kong, China",2001,36700,Asia,81.1,6700000
"Hong Kong, China",2002,37900,Asia,81.4,6720000
"Hong Kong, China",2003,40900,Asia,81.7,6740000
"Hong Kong, China",2004,43700,Asia,81.9,6770000
"Hong Kong, China",2005,46500,Asia,82.1,6800000
"Hong Kong, China",2006,49000,Asia,82.3,6840000
"Hong Kong, China",2007,49800,Asia,82.5,6880000
"Hong Kong, China",2008,48500,Asia,82.7,6920000
"Hong Kong, China",2009,51400,Asia,82.8,6970000
"Hong Kong, China",2010,53500,Asia,83,7010000
"Hong Kong, China",2011,53800,Asia,83.2,7050000
"Hong Kong, China",2012,55200,Asia,83.4,7090000
"Hong Kong, China",2013,56400,Asia,83.6,7130000
"Hong Kong, China",2014,57200,Asia,83.7,7190000
"Hong Kong, China",2015,58100,Asia,83.9,7240000
"Hong Kong, China",2016,59800,Asia,84.1,7310000
"Hong Kong, China",2017,61100,Asia,84.3,7370000
"Hong Kong, China",2018,59800,Asia,84.5,7440000
"Hong Kong, China",2019,56500,Asia,84.5,7500000
"Hong Kong, China",2020,58600,Asia,84.7,7550000
"Hong Kong, China",2021,60500,Asia,84.8,7600000
"Hong Kong, China",2022,61900,Asia,85,7650000
Honduras,1799,755,Americas,33.9,130000
Honduras,1800,755,Americas,33.9,130000
Honduras,1801,755,Americas,33.9,130000
Honduras,1802,755,Americas,33.9,131000
Honduras,1803,755,Americas,33.9,131000
Honduras,1804,755,Americas,33.9,131000
Honduras,1805,755,Americas,33.9,131000
Honduras,1806,755,Americas,33.9,132000
Honduras,1807,755,Americas,33.9,132000
Honduras,1808,755,Americas,33.9,132000
Honduras,1809,756,Americas,33.9,132000
Honduras,1810,756,Americas,33.9,133000
Honduras,1811,756,Americas,33.9,133000
Honduras,1812,756,Americas,33.9,133000
Honduras,1813,756,Americas,33.9,133000
Honduras,1814,756,Americas,33.9,134000
Honduras,1815,756,Americas,33.9,134000
Honduras,1816,756,Americas,33.9,134000
Honduras,1817,756,Americas,33.9,134000
Honduras,1818,756,Americas,33.9,136000
Honduras,1819,757,Americas,33.9,137000
Honduras,1820,766,Americas,33.9,140000
Honduras,1821,776,Americas,33.9,144000
Honduras,1822,786,Americas,33.9,149000
Honduras,1823,796,Americas,33.9,153000
Honduras,1824,806,Americas,33.9,158000
Honduras,1825,816,Americas,33.9,164000
Honduras,1826,827,Americas,33.9,169000
Honduras,1827,837,Americas,33.9,174000
Honduras,1828,849,Americas,33.9,180000
Honduras,1829,860,Americas,33.9,186000
Honduras,1830,871,Americas,33.9,192000
Honduras,1831,882,Americas,33.9,198000
Honduras,1832,893,Americas,33.9,204000
Honduras,1833,904,Americas,33.9,211000
Honduras,1834,916,Americas,33.9,218000
Honduras,1835,928,Americas,33.9,225000
Honduras,1836,940,Americas,33.9,232000
Honduras,1837,951,Americas,33.9,239000
Honduras,1838,964,Americas,33.9,247000
Honduras,1839,976,Americas,33.9,255000
Honduras,1840,989,Americas,33.9,263000
Honduras,1841,1000,Americas,33.9,272000
Honduras,1842,1010,Americas,33.9,281000
Honduras,1843,1030,Americas,33.9,290000
Honduras,1844,1040,Americas,33.9,299000
Honduras,1845,1050,Americas,33.9,309000
Honduras,1846,1070,Americas,33.9,319000
Honduras,1847,1080,Americas,33.9,329000
Honduras,1848,1100,Americas,33.9,338000
Honduras,1849,1110,Americas,33.9,345000
Honduras,1850,1120,Americas,33.9,351000
Honduras,1851,1140,Americas,33.9,356000
Honduras,1852,1150,Americas,33.9,359000
Honduras,1853,1170,Americas,33.9,362000
Honduras,1854,1180,Americas,33.9,365000
Honduras,1855,1200,Americas,33.9,368000
Honduras,1856,1210,Americas,33.9,371000
Honduras,1857,1230,Americas,33.9,374000
Honduras,1858,1240,Americas,33.9,377000
Honduras,1859,1260,Americas,33.9,380000
Honduras,1860,1280,Americas,33.9,383000
Honduras,1861,1290,Americas,33.9,387000
Honduras,1862,1310,Americas,33.9,390000
Honduras,1863,1330,Americas,33.9,393000
Honduras,1864,1340,Americas,33.9,396000
Honduras,1865,1360,Americas,33.9,4.00E+05
Honduras,1866,1380,Americas,33.9,403000
Honduras,1867,1400,Americas,33.9,406000
Honduras,1868,1410,Americas,33.9,407000
Honduras,1869,1430,Americas,33.9,404000
Honduras,1870,1450,Americas,33.9,4.00E+05
Honduras,1871,1470,Americas,33.9,392000
Honduras,1872,1490,Americas,33.9,382000
Honduras,1873,1510,Americas,33.9,372000
Honduras,1874,1530,Americas,33.9,362000
Honduras,1875,1550,Americas,33.9,353000
Honduras,1876,1570,Americas,33.9,344000
Honduras,1877,1590,Americas,33.9,335000
Honduras,1878,1610,Americas,33.9,329000
Honduras,1879,1630,Americas,33.9,328000
Honduras,1880,1650,Americas,33.9,330000
Honduras,1881,1670,Americas,33.9,335000
Honduras,1882,1690,Americas,33.9,344000
Honduras,1883,1710,Americas,33.9,354000
Honduras,1884,1730,Americas,33.9,364000
Honduras,1885,1760,Americas,33.9,374000
Honduras,1886,1780,Americas,33.9,384000
Honduras,1887,1800,Americas,33.9,395000
Honduras,1888,1830,Americas,33.9,405000
Honduras,1889,1850,Americas,33.9,416000
Honduras,1890,1860,Americas,33.9,426000
Honduras,1891,1880,Americas,33.9,437000
Honduras,1892,1900,Americas,33.9,447000
Honduras,1893,1910,Americas,33.9,458000
Honduras,1894,1930,Americas,33.9,469000
Honduras,1895,1950,Americas,33.9,480000
Honduras,1896,1960,Americas,33.9,492000
Honduras,1897,1980,Americas,33.9,503000
Honduras,1898,1990,Americas,33.9,515000
Honduras,1899,2010,Americas,33.9,527000
Honduras,1900,2030,Americas,33.9,540000
Honduras,1901,2040,Americas,33.9,552000
Honduras,1902,2060,Americas,33.9,564000
Honduras,1903,2080,Americas,33.9,577000
Honduras,1904,2100,Americas,33.9,590000
Honduras,1905,2110,Americas,33.9,604000
Honduras,1906,2130,Americas,33.9,617000
Honduras,1907,2150,Americas,33.9,631000
Honduras,1908,2170,Americas,33.9,645000
Honduras,1909,2180,Americas,33.9,658000
Honduras,1910,2190,Americas,33.9,670000
Honduras,1911,2200,Americas,33.9,682000
Honduras,1912,2200,Americas,33.9,693000
Honduras,1913,2210,Americas,33.9,704000
Honduras,1914,2220,Americas,33.9,716000
Honduras,1915,2230,Americas,33.9,727000
Honduras,1916,2230,Americas,33.9,739000
Honduras,1917,2240,Americas,29.9,750000
Honduras,1918,2250,Americas,33.9,764000
Honduras,1919,2250,Americas,33.9,779000
Honduras,1920,2210,Americas,33.9,797000
Honduras,1921,2310,Americas,33.9,818000
Honduras,1922,2210,Americas,33.9,841000
Honduras,1923,2020,Americas,33.9,865000
Honduras,1924,2350,Americas,33.9,889000
Honduras,1925,2290,Americas,33.9,914000
Honduras,1926,2490,Americas,33.9,939000
Honduras,1927,2730,Americas,33.9,966000
Honduras,1928,2650,Americas,33.9,991000
Honduras,1929,2760,Americas,33.9,1020000
Honduras,1930,2760,Americas,34.2,1040000
Honduras,1931,2430,Americas,34.6,1060000
Honduras,1932,2230,Americas,34.9,1080000
Honduras,1933,2140,Americas,35.3,1100000
Honduras,1934,2010,Americas,35.6,1120000
Honduras,1935,2000,Americas,36,1140000
Honduras,1936,1880,Americas,36.3,1170000
Honduras,1937,1950,Americas,36.6,1190000
Honduras,1938,1970,Americas,37,1210000
Honduras,1939,2050,Americas,37.3,1240000
Honduras,1940,2010,Americas,37.7,1260000
Honduras,1941,1790,Americas,38,1290000
Honduras,1942,1780,Americas,38.4,1320000
Honduras,1943,1780,Americas,38.7,1350000
Honduras,1944,2150,Americas,39.1,1380000
Honduras,1945,2270,Americas,39.4,1410000
Honduras,1946,2360,Americas,39.8,1440000
Honduras,1947,2350,Americas,40.1,1470000
Honduras,1948,2320,Americas,40.5,1510000
Honduras,1949,2320,Americas,40.8,1550000
Honduras,1950,2380,Americas,41.7,1590000
Honduras,1951,2400,Americas,41.8,1630000
Honduras,1952,2510,Americas,42.4,1680000
Honduras,1953,2300,Americas,42.9,1720000
Honduras,1954,2280,Americas,43.6,1770000
Honduras,1955,2390,Americas,44.5,1820000
Honduras,1956,2420,Americas,45.4,1870000
Honduras,1957,2420,Americas,46.4,1930000
Honduras,1958,2400,Americas,47.8,1980000
Honduras,1959,2470,Americas,49,2040000
Honduras,1960,2460,Americas,50.1,2100000
Honduras,1961,2530,Americas,51.3,2160000
Honduras,1962,2550,Americas,52.3,2220000
Honduras,1963,2600,Americas,53.4,2280000
Honduras,1964,2740,Americas,54.4,2350000
Honduras,1965,2810,Americas,55.3,2410000
Honduras,1966,2880,Americas,56,2490000
Honduras,1967,2960,Americas,56.6,2560000
Honduras,1968,2900,Americas,56.1,2640000
Honduras,1969,2910,Americas,57.7,2720000
Honduras,1970,2940,Americas,58.5,2800000
Honduras,1971,3010,Americas,59,2880000
Honduras,1972,3140,Americas,57.6,2970000
Honduras,1973,3480,Americas,54.7,3060000
Honduras,1974,3450,Americas,62.5,3150000
Honduras,1975,3710,Americas,63.8,3250000
Honduras,1976,3980,Americas,64.8,3350000
Honduras,1977,4250,Americas,66,3460000
Honduras,1978,4310,Americas,66.8,3570000
Honduras,1979,4210,Americas,67.9,3680000
Honduras,1980,4160,Americas,67.5,3790000
Honduras,1981,3980,Americas,68.3,3910000
Honduras,1982,3840,Americas,69.2,4030000
Honduras,1983,3880,Americas,69,4150000
Honduras,1984,3920,Americas,68.9,4280000
Honduras,1985,3830,Americas,68.7,4410000
Honduras,1986,3950,Americas,69.7,4540000
Honduras,1987,4020,Americas,69.2,4680000
Honduras,1988,4090,Americas,69.1,4810000
Honduras,1989,3990,Americas,69.1,4960000
Honduras,1990,3750,Americas,69.6,5100000
Honduras,1991,3870,Americas,69.4,5240000
Honduras,1992,4000,Americas,69.5,5390000
Honduras,1993,3900,Americas,70,5550000
Honduras,1994,4030,Americas,69.5,5710000
Honduras,1995,3990,Americas,69.4,5870000
Honduras,1996,4050,Americas,69.6,6050000
Honduras,1997,4080,Americas,63.4,6220000
Honduras,1998,3940,Americas,69.9,6400000
Honduras,1999,4110,Americas,70.1,6570000
Honduras,2000,4110,Americas,70.2,6750000
Honduras,2001,4160,Americas,70.4,6930000
Honduras,2002,4240,Americas,70.5,7110000
Honduras,2003,4390,Americas,70.7,7280000
Honduras,2004,4550,Americas,70.9,7460000
Honduras,2005,4730,Americas,71.1,7630000
Honduras,2006,4910,Americas,71.2,7810000
Honduras,2007,5010,Americas,71.3,7980000
Honduras,2008,4790,Americas,71.3,8150000
Honduras,2009,4870,Americas,71.1,8320000
Honduras,2010,4960,Americas,71,8480000
Honduras,2011,5070,Americas,69.3,8640000
Honduras,2012,5110,Americas,69.6,8800000
Honduras,2013,5180,Americas,69.9,8960000
Honduras,2014,5280,Americas,69.9,9110000
Honduras,2015,5400,Americas,71.5,9270000
Honduras,2016,5560,Americas,71.7,9430000
Honduras,2017,5670,Americas,71.9,9590000
Honduras,2018,5730,Americas,72.1,9750000
Honduras,2019,5180,Americas,70.7,9900000
Honduras,2020,5320,Americas,72.4,10100000
Honduras,2021,5400,Americas,72.6,10200000
Honduras,2022,5490,Americas,72.7,10400000
Croatia,1799,1210,Europe,36.1,1230000
Croatia,1800,1220,Europe,36.1,1230000
Croatia,1801,1230,Europe,36.1,1230000
Croatia,1802,1240,Europe,36.1,1230000
Croatia,1803,1250,Europe,36.1,1230000
Croatia,1804,1260,Europe,36.1,1230000
Croatia,1805,1270,Europe,36.1,1230000
Croatia,1806,1280,Europe,36.1,1230000
Croatia,1807,1290,Europe,36.1,1230000
Croatia,1808,1300,Europe,36.1,1230000
Croatia,1809,1310,Europe,36.1,1230000
Croatia,1810,1330,Europe,36.1,1230000
Croatia,1811,1350,Europe,36.1,1230000
Croatia,1812,1370,Europe,36.1,1230000
Croatia,1813,1390,Europe,36.1,1230000
Croatia,1814,1410,Europe,36.1,1230000
Croatia,1815,1430,Europe,36.1,1230000
Croatia,1816,1450,Europe,36.1,1230000
Croatia,1817,1480,Europe,36.1,1230000
Croatia,1818,1500,Europe,36.1,1230000
Croatia,1819,1510,Europe,36.1,1230000
Croatia,1820,1520,Europe,36.1,1240000
Croatia,1821,1540,Europe,36.1,1250000
Croatia,1822,1550,Europe,36.1,1260000
Croatia,1823,1560,Europe,36.1,1270000
Croatia,1824,1570,Europe,36.1,1280000
Croatia,1825,1590,Europe,36.1,1290000
Croatia,1826,1600,Europe,36.1,1310000
Croatia,1827,1610,Europe,36.1,1320000
Croatia,1828,1630,Europe,36.1,1330000
Croatia,1829,1640,Europe,36.1,1340000
Croatia,1830,1650,Europe,36.1,1350000
Croatia,1831,1670,Europe,36.1,1360000
Croatia,1832,1680,Europe,36.1,1380000
Croatia,1833,1690,Europe,36.1,1390000
Croatia,1834,1710,Europe,36.1,1400000
Croatia,1835,1720,Europe,36.1,1410000
Croatia,1836,1730,Europe,36.1,1430000
Croatia,1837,1750,Europe,36.1,1440000
Croatia,1838,1760,Europe,36.1,1450000
Croatia,1839,1780,Europe,36.1,1460000
Croatia,1840,1790,Europe,36.1,1480000
Croatia,1841,1810,Europe,36.1,1490000
Croatia,1842,1820,Europe,36.1,1500000
Croatia,1843,1840,Europe,36.1,1520000
Croatia,1844,1850,Europe,36.1,1530000
Croatia,1845,1870,Europe,36.1,1540000
Croatia,1846,1880,Europe,36.1,1560000
Croatia,1847,1900,Europe,36.1,1570000
Croatia,1848,1910,Europe,36.1,1580000
Croatia,1849,1930,Europe,36.1,1600000
Croatia,1850,1940,Europe,36.1,1610000
Croatia,1851,1940,Europe,36.1,1630000
Croatia,1852,1950,Europe,36.1,1640000
Croatia,1853,1960,Europe,36.1,1650000
Croatia,1854,1970,Europe,36.1,1670000
Croatia,1855,1970,Europe,36.1,1680000
Croatia,1856,1980,Europe,36.1,1700000
Croatia,1857,1990,Europe,36.1,1710000
Croatia,1858,2000,Europe,36.1,1730000
Croatia,1859,2010,Europe,36.1,1750000
Croatia,1860,2010,Europe,36.1,1760000
Croatia,1861,2020,Europe,36.1,1780000
Croatia,1862,2030,Europe,36.1,1790000
Croatia,1863,2040,Europe,36.1,1810000
Croatia,1864,2050,Europe,36.1,1820000
Croatia,1865,2050,Europe,36.1,1840000
Croatia,1866,2060,Europe,36.1,1860000
Croatia,1867,2070,Europe,36.1,1870000
Croatia,1868,2080,Europe,36.1,1890000
Croatia,1869,2090,Europe,36.1,1910000
Croatia,1870,2120,Europe,36.1,1920000
Croatia,1871,2160,Europe,36,1940000
Croatia,1872,2200,Europe,36,1960000
Croatia,1873,2230,Europe,35.9,1980000
Croatia,1874,2270,Europe,35.9,1990000
Croatia,1875,2310,Europe,35.9,2010000
Croatia,1876,2350,Europe,35.8,2030000
Croatia,1877,2390,Europe,35.8,2050000
Croatia,1878,2440,Europe,35.8,2060000
Croatia,1879,2480,Europe,35.7,2080000
Croatia,1880,2520,Europe,35.7,2100000
Croatia,1881,2570,Europe,35.6,2120000
Croatia,1882,2610,Europe,35.6,2140000
Croatia,1883,2650,Europe,35.5,2160000
Croatia,1884,2700,Europe,35.5,2180000
Croatia,1885,2750,Europe,35.5,2200000
Croatia,1886,2800,Europe,35.4,2220000
Croatia,1887,2840,Europe,35.4,2240000
Croatia,1888,2890,Europe,35.4,2260000
Croatia,1889,2940,Europe,35.3,2280000
Croatia,1890,2960,Europe,35.3,2300000
Croatia,1891,2980,Europe,35.2,2320000
Croatia,1892,3010,Europe,35.2,2340000
Croatia,1893,3030,Europe,35.2,2360000
Croatia,1894,3050,Europe,35.1,2380000
Croatia,1895,3070,Europe,35.1,2400000
Croatia,1896,3090,Europe,35,2420000
Croatia,1897,3110,Europe,35,2440000
Croatia,1898,3130,Europe,35,2460000
Croatia,1899,3150,Europe,34.9,2490000
Croatia,1900,3200,Europe,34.9,2510000
Croatia,1901,3260,Europe,34.8,2530000
Croatia,1902,3310,Europe,34.8,2550000
Croatia,1903,3360,Europe,34.8,2580000
Croatia,1904,3420,Europe,34.7,2600000
Croatia,1905,3470,Europe,34.7,2620000
Croatia,1906,3530,Europe,34.6,2650000
Croatia,1907,3580,Europe,34.6,2670000
Croatia,1908,3640,Europe,34.6,2690000
Croatia,1909,3700,Europe,34.5,2720000
Croatia,1910,3700,Europe,34.5,2740000
Croatia,1911,3700,Europe,34.5,2760000
Croatia,1912,3700,Europe,34.4,2790000
Croatia,1913,3690,Europe,34.4,2810000
Croatia,1914,3680,Europe,34.3,2840000
Croatia,1915,3670,Europe,34.3,2860000
Croatia,1916,3650,Europe,34.3,2890000
Croatia,1917,3640,Europe,13.3,2920000
Croatia,1918,3630,Europe,34.2,2940000
Croatia,1919,3620,Europe,34.1,2970000
Croatia,1920,3650,Europe,34.9,2990000
Croatia,1921,3710,Europe,35.6,3020000
Croatia,1922,3790,Europe,36.3,3050000
Croatia,1923,3950,Europe,37,3070000
Croatia,1924,4030,Europe,37.7,3100000
Croatia,1925,4190,Europe,38.4,3130000
Croatia,1926,4000,Europe,39.1,3150000
Croatia,1927,4230,Europe,39.9,3180000
Croatia,1928,4330,Europe,40.6,3210000
Croatia,1929,4120,Europe,41.3,3240000
Croatia,1930,3880,Europe,42,3270000
Croatia,1931,3420,Europe,42.7,3300000
Croatia,1932,3420,Europe,43.4,3320000
Croatia,1933,3450,Europe,44.1,3350000
Croatia,1934,3300,Europe,44.8,3380000
Croatia,1935,3620,Europe,45.5,3410000
Croatia,1936,3570,Europe,46.1,3440000
Croatia,1937,3750,Europe,46.8,3470000
Croatia,1938,3840,Europe,47.5,3500000
Croatia,1939,3740,Europe,48.2,3540000
Croatia,1940,3650,Europe,38.5,3570000
Croatia,1941,3560,Europe,35.2,3600000
Croatia,1942,3470,Europe,32.9,3630000
Croatia,1943,3380,Europe,31.4,3660000
Croatia,1944,3290,Europe,33.8,3690000
Croatia,1945,3210,Europe,46,3730000
Croatia,1946,3130,Europe,52.2,3760000
Croatia,1947,3620,Europe,53.5,3790000
Croatia,1948,3850,Europe,54.3,3820000
Croatia,1949,3500,Europe,55,3850000
Croatia,1950,3520,Europe,54.3,3890000
Croatia,1951,3150,Europe,57.9,3920000
Croatia,1952,3400,Europe,58.2,3960000
Croatia,1953,3670,Europe,60.6,4.00E+06
Croatia,1954,4310,Europe,60.2,4030000
Croatia,1955,4100,Europe,61.4,4060000
Croatia,1956,4830,Europe,62,4100000
Croatia,1957,4930,Europe,64.6,4130000
Croatia,1958,5340,Europe,64.2,4160000
Croatia,1959,5830,Europe,64.7,4190000
Croatia,1960,6220,Europe,66,4220000
Croatia,1961,6340,Europe,65.4,4250000
Croatia,1962,6970,Europe,66.6,4280000
Croatia,1963,7580,Europe,66.6,4300000
Croatia,1964,7750,Europe,67.6,4330000
Croatia,1965,8340,Europe,68.8,4350000
Croatia,1966,8650,Europe,68.5,4370000
Croatia,1967,9070,Europe,68.5,4390000
Croatia,1968,9800,Europe,68,4410000
Croatia,1969,10500,Europe,68.7,4420000
Croatia,1970,11400,Europe,69.2,4440000
Croatia,1971,11800,Europe,69.1,4450000
Croatia,1972,12300,Europe,70,4470000
Croatia,1973,13500,Europe,70.4,4480000
Croatia,1974,13900,Europe,70.6,4500000
Croatia,1975,14600,Europe,70.8,4520000
Croatia,1976,15900,Europe,70.9,4540000
Croatia,1977,17100,Europe,70.7,4560000
Croatia,1978,18200,Europe,70.7,4580000
Croatia,1979,18700,Europe,70.7,4600000
Croatia,1980,18800,Europe,70.7,4620000
Croatia,1981,18900,Europe,70.6,4650000
Croatia,1982,18600,Europe,70.3,4670000
Croatia,1983,19200,Europe,70.7,4690000
Croatia,1984,19300,Europe,71.3,4720000
Croatia,1985,19900,Europe,71.6,4740000
Croatia,1986,20000,Europe,71.4,4760000
Croatia,1987,19900,Europe,71.8,4770000
Croatia,1988,19700,Europe,72.2,4780000
Croatia,1989,18400,Europe,72.5,4780000
Croatia,1990,14800,Europe,72,4760000
Croatia,1991,13500,Europe,72.4,4730000
Croatia,1992,12700,Europe,72.7,4700000
Croatia,1993,13700,Europe,73.3,4660000
Croatia,1994,15100,Europe,73,4620000
Croatia,1995,16200,Europe,73.5,4570000
Croatia,1996,17200,Europe,73.5,4530000
Croatia,1997,17700,Europe,73.8,4490000
Croatia,1998,17600,Europe,74.1,4460000
Croatia,1999,18200,Europe,74.7,4430000
Croatia,2000,19500,Europe,74.9,4410000
Croatia,2001,20600,Europe,75,4400000
Croatia,2002,21800,Europe,75.1,4390000
Croatia,2003,22700,Europe,75.6,4380000
Croatia,2004,23600,Europe,75.6,4380000
Croatia,2005,24800,Europe,76,4370000
Croatia,2006,26000,Europe,75.9,4360000
Croatia,2007,26500,Europe,75.9,4350000
Croatia,2008,24600,Europe,76.5,4340000
Croatia,2009,24400,Europe,76.8,4330000
Croatia,2010,24400,Europe,77.1,4310000
Croatia,2011,23900,Europe,77.4,4300000
Croatia,2012,23800,Europe,77.8,4280000
Croatia,2013,23900,Europe,77.9,4260000
Croatia,2014,24600,Europe,77.7,4230000
Croatia,2015,25700,Europe,78.4,4210000
Croatia,2016,26900,Europe,78.5,4180000
Croatia,2017,27900,Europe,78.6,4160000
Croatia,2018,28800,Europe,78.7,4130000
Croatia,2019,26400,Europe,77.9,4110000
Croatia,2020,27800,Europe,79,4080000
Croatia,2021,29500,Europe,79.1,4060000
Croatia,2022,30900,Europe,79.3,4040000
Haiti,1799,708,Americas,29,5.00E+05
Haiti,1800,708,Americas,29,509000
Haiti,1801,709,Americas,29,519000
Haiti,1802,709,Americas,29,528000
Haiti,1803,709,Americas,29,538000
Haiti,1804,709,Americas,29,548000
Haiti,1805,709,Americas,29,558000
Haiti,1806,709,Americas,29,569000
Haiti,1807,709,Americas,29,579000
Haiti,1808,709,Americas,29,590000
Haiti,1809,709,Americas,29,601000
Haiti,1810,709,Americas,29,613000
Haiti,1811,709,Americas,29,624000
Haiti,1812,710,Americas,29,636000
Haiti,1813,710,Americas,29,647000
Haiti,1814,710,Americas,29,660000
Haiti,1815,710,Americas,29,672000
Haiti,1816,710,Americas,29,684000
Haiti,1817,710,Americas,29,697000
Haiti,1818,710,Americas,29,709000
Haiti,1819,710,Americas,29,719000
Haiti,1820,718,Americas,29,728000
Haiti,1821,724,Americas,29,736000
Haiti,1822,732,Americas,29,742000
Haiti,1823,740,Americas,29,749000
Haiti,1824,747,Americas,29,755000
Haiti,1825,755,Americas,29,762000
Haiti,1826,762,Americas,29,768000
Haiti,1827,770,Americas,29,775000
Haiti,1828,778,Americas,29,782000
Haiti,1829,786,Americas,29,789000
Haiti,1830,794,Americas,29,795000
Haiti,1831,803,Americas,29,802000
Haiti,1832,811,Americas,29,809000
Haiti,1833,818,Americas,29,816000
Haiti,1834,827,Americas,29,824000
Haiti,1835,836,Americas,29,831000
Haiti,1836,844,Americas,29,838000
Haiti,1837,853,Americas,29,845000
Haiti,1838,862,Americas,29,853000
Haiti,1839,871,Americas,29,860000
Haiti,1840,880,Americas,29,868000
Haiti,1841,889,Americas,29,875000
Haiti,1842,898,Americas,29,883000
Haiti,1843,907,Americas,29,890000
Haiti,1844,916,Americas,29,898000
Haiti,1845,926,Americas,29,906000
Haiti,1846,935,Americas,29,914000
Haiti,1847,945,Americas,29,922000
Haiti,1848,954,Americas,29,930000
Haiti,1849,964,Americas,29,939000
Haiti,1850,974,Americas,29,949000
Haiti,1851,984,Americas,29,958000
Haiti,1852,994,Americas,29,969000
Haiti,1853,1000,Americas,29,979000
Haiti,1854,1010,Americas,29,990000
Haiti,1855,1020,Americas,29,1.00E+06
Haiti,1856,1040,Americas,29,1010000
Haiti,1857,1050,Americas,29,1020000
Haiti,1858,1060,Americas,29,1030000
Haiti,1859,1070,Americas,29,1040000
Haiti,1860,1080,Americas,29,1060000
Haiti,1861,1090,Americas,29,1070000
Haiti,1862,1100,Americas,29,1080000
Haiti,1863,1110,Americas,29,1090000
Haiti,1864,1120,Americas,29,1100000
Haiti,1865,1130,Americas,29,1110000
Haiti,1866,1150,Americas,29,1130000
Haiti,1867,1160,Americas,29,1140000
Haiti,1868,1170,Americas,29,1150000
Haiti,1869,1180,Americas,29,1160000
Haiti,1870,1190,Americas,29.1,1180000
Haiti,1871,1210,Americas,29.1,1190000
Haiti,1872,1220,Americas,29.2,1200000
Haiti,1873,1230,Americas,29.3,1210000
Haiti,1874,1240,Americas,29.3,1230000
Haiti,1875,1260,Americas,29.4,1240000
Haiti,1876,1270,Americas,29.4,1250000
Haiti,1877,1280,Americas,29.5,1270000
Haiti,1878,1300,Americas,29.6,1280000
Haiti,1879,1310,Americas,29.6,1290000
Haiti,1880,1320,Americas,29.7,1310000
Haiti,1881,1340,Americas,29.7,1320000
Haiti,1882,1350,Americas,29.8,1340000
Haiti,1883,1360,Americas,29.9,1350000
Haiti,1884,1380,Americas,29.9,1370000
Haiti,1885,1390,Americas,30,1380000
Haiti,1886,1400,Americas,30.1,1390000
Haiti,1887,1420,Americas,30.1,1410000
